Mox Ruby
Alpha Edition
1339286400000,100
1339372800000,100
1339459200000,100
1339545600000,100
1339632000000,100
1339718400000,100
1339804800000,100
1339891200000,100
1339977600000,100
1340064000000,100
1340150400000,100
1340236800000,100
1340323200000,133873
1340409600000,133873
1340496000000,133873
1340582400000,133873
1340668800000,133873
1340755200000,133873
1340841600000,133873
1340928000000,133873
1341014400000,133873
1341100800000,133873
1341187200000,133873
1341273600000,133873
1341360000000,133873
1341446400000,133873
1341532800000,133873
1341619200000,133873
1341705600000,133873
1341792000000,133873
1341878400000,133873
1341964800000,133873
1342051200000,133873
1342137600000,133873
1342224000000,133873
1342310400000,133873
1342396800000,133873
1342483200000,133873
1342569600000,133873
1342656000000,133873
1342742400000,133873
1342828800000,133873
1342915200000,133873
1343001600000,133873
1343088000000,133873
1343174400000,133873
1343260800000,133873
1343347200000,133873
1343433600000,133873
1343520000000,133873
1343606400000,133873
1343692800000,133873
1343779200000,133873
1343865600000,133873
1343952000000,133873
1344038400000,133873
1344124800000,133873
1344211200000,133873
1344297600000,133873
1344384000000,133873
1344470400000,133873
1344556800000,133873
1344643200000,133873
1344729600000,133873
1344816000000,133873
1344902400000,133873
1344988800000,133873
1345075200000,133873
1345161600000,133873
1345248000000,133873
1345334400000,133873
1345420800000,133873
1345507200000,133873
1345593600000,133873
1345680000000,133873
1345766400000,133873
1345852800000,133873
1345939200000,133873
1346025600000,133873
1346112000000,133873
1346198400000,133873
1346284800000,133873
1346371200000,-1
1346457600000,-1
1346544000000,-1
1346630400000,133873
1346716800000,133873
1346803200000,133873
1346889600000,133873
1346976000000,133873
1347062400000,133873
1347148800000,133873
1347235200000,133873
1347321600000,133873
1347408000000,133873
1347494400000,133873
1347580800000,-1
1347667200000,-1
1347753600000,133873
1347840000000,133873
1347926400000,133873
1348012800000,133873
1348099200000,133873
1348185600000,133873
1348272000000,133873
1348358400000,133873
1348444800000,133873
1348531200000,133873
1348617600000,133873
1348704000000,133873
1348790400000,133873
1348876800000,133873
1348963200000,133873
1349049600000,133873
1349136000000,133873
1349222400000,133873
1349308800000,133873
1349395200000,133873
1349481600000,-1
1349568000000,133873
1349654400000,133873
1349740800000,-1
1349827200000,133873
1349913600000,133873
1350000000000,133873
1350086400000,133873
1350172800000,133873
1350259200000,133873
1350345600000,133873
1350432000000,133873
1350518400000,133873
1350604800000,133873
1350691200000,133873
1350777600000,133873
1350864000000,133873
1350950400000,133873
1351036800000,133873
1351123200000,133873
1351209600000,133873
1351296000000,133873
1351382400000,133873
1351468800000,133873
1351555200000,133873
1351641600000,133873
1351728000000,133873
1351814400000,133873
1351900800000,133873
1351987200000,133873
1352073600000,133873
1352160000000,133873
1352246400000,133873
1352332800000,133873
1352419200000,133873
1352505600000,133873
1352592000000,133873
1352678400000,133873
1352764800000,133873
1352851200000,133873
1352937600000,133873
1353024000000,133873
1353110400000,133873
1353196800000,133873
1353283200000,133873
1353369600000,133873
1353456000000,133873
1353542400000,133873
1353628800000,133873
1353715200000,133873
1353801600000,133873
1353888000000,133873
1353974400000,133873
1354060800000,133873
1354147200000,133873
1354233600000,133873
1354320000000,133873
1354406400000,133873
1354492800000,133873
1354579200000,133873
1354665600000,133873
1354752000000,133873
1354838400000,133873
1354924800000,133873
1355011200000,133873
1355097600000,133873
1355184000000,133873
1355270400000,133873
1355356800000,133873
1355443200000,133873
1355529600000,133873
1355616000000,133873
1355702400000,133873
1355788800000,133873
1355875200000,133873
1355961600000,133873
1356048000000,133873
1356134400000,133873
1356220800000,133873
1356307200000,133873
1356393600000,133873
1356480000000,133873
1356566400000,133873
1356652800000,133873
1356739200000,133873
1356825600000,133873
1356912000000,133873
1356998400000,133873
1357084800000,133873
1357171200000,133873
1357257600000,133873
1357344000000,133873
1357430400000,133873
1357516800000,133873
1357603200000,133873
1357689600000,133873
1357776000000,133873
1357862400000,133873
1357948800000,133873
1358035200000,133873
1358121600000,133873
1358208000000,133873
1358294400000,133873
1358380800000,133873
1358467200000,133873
1358553600000,133873
1358640000000,133873
1358726400000,133873
1358812800000,133873
1358899200000,133873
1358985600000,133873
1359072000000,133873
1359158400000,133873
1359244800000,133873
1359331200000,133873
1359417600000,133873
1359504000000,133873
1359590400000,133873
1359676800000,133873
1359763200000,133873
1359849600000,133873
1359936000000,133873
1360022400000,133873
1360108800000,133873
1360195200000,133873
1360281600000,133873
1360368000000,133873
1360454400000,133873
1360540800000,133873
1360627200000,133873
1360713600000,133873
1360800000000,133873
1360886400000,133873
1360972800000,133873
1361059200000,133873
1361145600000,133873
1361232000000,133873
1361318400000,133873
1361404800000,133873
1361491200000,133873
1361577600000,133873
1361664000000,133873
1361750400000,133873
1361836800000,133873
1361923200000,133873
1362009600000,133873
1362096000000,133873
1362182400000,133873
1362268800000,133873
1362355200000,133873
1362441600000,133873
1362528000000,133873
1362614400000,127498
1362700800000,127498
1362787200000,127498
1362873600000,127498
1362960000000,127498
1363046400000,127498
1363132800000,127498
1363219200000,127498
1363305600000,127498
1363392000000,127498
1363478400000,127498
1363564800000,127498
1363651200000,127498
1363737600000,127498
1363824000000,127498
1363910400000,127498
1363996800000,127498
1364083200000,127498
1364169600000,127498
1364256000000,127498
1364342400000,127498
1364428800000,127498
1364515200000,127498
1364601600000,127498
1364688000000,127498
1364774400000,127498
1364860800000,127498
1364947200000,127498
1365033600000,127498
1365120000000,127498
1365206400000,127498
1365292800000,127498
1365379200000,127498
1365465600000,127498
1365552000000,127498
1365638400000,127498
1365724800000,127498
1365811200000,127498
1365897600000,127498
1365984000000,127498
1366070400000,127498
1366156800000,127498
1366243200000,127498
1366329600000,127498
1366416000000,127498
1366502400000,127498
1366588800000,127498
1366675200000,127498
1366761600000,127498
1366848000000,127498
1366934400000,127498
1367020800000,127498
1367107200000,127498
1367193600000,127498
1367280000000,127498
1367366400000,127498
1367452800000,127498
1367539200000,127498
1367625600000,127498
1367712000000,127498
1367798400000,127498
1367884800000,127498
1367971200000,127498
1368057600000,127498
1368144000000,127498
1368230400000,127498
1368316800000,127498
1368403200000,127498
1368489600000,127498
1368576000000,127498
1368662400000,127498
1368748800000,127498
1368835200000,127498
1368921600000,127498
1369008000000,127498
1369094400000,127498
1369180800000,127498
1369267200000,127498
1369353600000,127498
1369440000000,127498
1369526400000,127498
1369612800000,127498
1369699200000,127498
1369785600000,127498
1369872000000,127498
1369958400000,127498
1370044800000,127498
1370131200000,127498
1370217600000,127498
1370304000000,127498
1370390400000,127498
1370476800000,127498
1370563200000,127498
1370649600000,127498
1370736000000,127498
1370822400000,127498
1370908800000,127498
1370995200000,127498
1371081600000,127498
1371168000000,127498
1371254400000,127498
1371340800000,127498
1371427200000,127498
1371513600000,127498
1371600000000,127498
1371686400000,127498
1371772800000,127498
1371859200000,127498
1371945600000,127498
1372032000000,127498
1372118400000,127498
